<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.04.01	14:00:00	68080.13	68264.19	68020.01	68246.72	1880	0	1400
2026.04.01	14:15:00	68237.91	68489.92	68195.16	68489.25	1787	0	1400
2026.04.01	14:30:00	68492.07	68619.21	68227.93	68377.33	2006	0	1400
2026.04.01	14:45:00	68377.07	68666.96	68321.48	68565.46	1283	0	1400
2026.04.01	15:00:00	68574.68	68657.27	68421.82	68460.72	1243	0	1400
2026.04.01	15:15:00	68460.31	68891.77	68390.49	68730.57	1403	0	1400
2026.04.01	15:30:00	68728.00	68856.66	68633.58	68736.33	1175	0	1400
2026.04.01	15:45:00	68736.06	68947.79	68735.34	68894.71	1070	0	1400
2026.04.01	16:00:00	68893.96	68927.51	68613.46	68655.35	1035	0	1400
2026.04.01	16:15:00	68655.45	68922.14	68576.15	68844.12	987	0	1400
2026.04.01	16:30:00	68847.80	68978.72	68685.20	68927.94	1350	0	1400
2026.04.01	16:45:00	68923.24	68932.52	68783.38	68796.58	769	0	1400
2026.04.01	17:00:00	68795.73	69149.73	68697.99	68729.64	1406	0	1400
2026.04.01	17:15:00	68728.38	68779.39	68467.67	68507.31	1111	0	1400
2026.04.01	17:30:00	68509.64	68526.80	68261.63	68410.07	1119	0	1400
2026.04.01	17:45:00	68413.87	68422.95	68215.16	68254.67	981	0	1400
2026.04.01	18:00:00	68253.29	68274.02	67904.07	68058.96	1500	0	1400
2026.04.01	18:15:00	68058.52	68143.89	67958.59	68069.23	1180	0	1400
2026.04.01	18:30:00	68069.35	68303.08	68023.06	68210.63	1192	0	1400
2026.04.01	18:45:00	68214.09	68214.09	67968.22	68062.42	842	0	1400
2026.04.01	19:00:00	68061.26	68213.02	68035.88	68045.74	767	0	1400
2026.04.01	19:15:00	68045.60	68261.41	68001.73	68245.47	691	0	1400
2026.04.01	19:30:00	68245.76	68276.49	68043.37	68145.31	809	0	1400
2026.04.01	19:45:00	68143.98	68269.33	68088.47	68154.47	948	0	1400
2026.04.01	20:00:00	68139.97	68179.14	67980.04	68077.44	684	0	1400
2026.04.01	20:15:00	68079.41	68130.82	68003.22	68047.55	595	0	1400
2026.04.01	20:30:00	68047.46	68176.04	67941.47	68176.04	589	0	1400
2026.04.01	20:45:00	68173.71	68234.82	68132.27	68186.39	431	0	1400
2026.04.01	21:00:00	68186.31	68367.88	68151.56	68273.77	622	0	1400
2026.04.01	21:15:00	68276.68	68534.35	68256.41	68420.97	631	0	1400
2026.04.01	21:30:00	68421.62	68504.28	68296.56	68338.05	700	0	1400
2026.04.01	21:45:00	68339.76	68461.83	68253.40	68342.48	669	0	1400
2026.04.01	22:00:00	68340.59	68345.70	68127.14	68214.25	930	0	1400
2026.04.01	22:15:00	68205.53	68254.77	68059.80	68175.01	750	0	1400
2026.04.01	22:30:00	68176.05	68311.79	68126.93	68230.90	771	0	1400
2026.04.01	22:45:00	68226.96	68255.99	68055.57	68109.20	597	0	1400
2026.04.01	23:00:00	68111.97	68244.47	68111.97	68181.89	601	0	1400
2026.04.01	23:15:00	68180.87	68184.61	68073.68	68118.95	609	0	1400
2026.04.01	23:30:00	68109.57	68171.77	67975.12	68101.06	696	0	1400
2026.04.01	23:45:00	68101.69	68168.97	68041.29	68110.50	690	0	1400
2026.04.02	00:00:00	68108.52	68225.24	68030.25	68198.37	979	0	1400
2026.04.02	00:15:00	68194.03	68268.87	68126.00	68200.46	822	0	1400
2026.04.02	00:30:00	68199.77	68515.16	68184.18	68515.16	987	0	1400
2026.04.02	00:45:00	68513.71	68652.58	68409.48	68579.62	1041	0	1400
2026.04.02	01:00:00	68579.25	68579.25	67619.01	68125.98	4381	0	1400
2026.04.02	01:15:00	68125.94	68132.02	67252.83	67562.10	5159	0	1400
2026.04.02	01:30:00	67562.93	67581.17	67118.09	67166.76	3071	0	1400
2026.04.02	01:45:00	67162.81	67392.29	67018.94	67347.81	1938	0	1400
2026.04.02	02:00:00	67341.49	67341.49	66837.16	66846.64	2042	0	1400
2026.04.02	02:15:00	66847.62	67001.05	66743.98	66885.73	1601	0	1400
2026.04.02	02:30:00	66886.75	67038.58	66616.93	66708.23	1493	0	1400
2026.04.02	02:45:00	66706.61	66937.31	66683.59	66839.97	1044	0	1400
2026.04.02	03:00:00	66846.23	66959.05	66723.25	66746.32	981	0	1400
2026.04.02	03:15:00	66746.61	66889.27	66611.52	66855.75	967	0	1400
2026.04.02	03:30:00	66854.74	66877.87	66475.57	66590.55	1029	0	1400
2026.04.02	03:45:00	66587.87	66634.90	66483.43	66551.85	808	0	1400
2026.04.02	04:00:00	66552.61	66640.33	66486.56	66518.74	797	0	1400
2026.04.02	04:15:00	66533.14	66611.63	66342.12	66403.14	916	0	1400
2026.04.02	04:30:00	66403.58	66439.27	66187.63	66274.38	799	0	1400
2026.04.02	04:45:00	66272.61	66377.29	66246.15	66317.23	681	0	1400
2026.04.02	05:00:00	66316.08	66479.94	66285.81	66363.26	695	0	1400
2026.04.02	05:15:00	66363.51	66468.20	66326.50	66459.60	677	0	1400
2026.04.02	05:30:00	66461.91	66606.33	66369.36	66560.97	762	0	1400
2026.04.02	05:45:00	66562.02	66636.26	66440.96	66568.00	601	0	1400
2026.04.02	06:00:00	66578.19	66607.54	66535.79	66557.53	460	0	1400
2026.04.02	06:15:00	66553.42	66801.18	66544.87	66623.45	793	0	1400
2026.04.02	06:30:00	66619.45	66673.79	66521.84	66531.27	668	0	1400
2026.04.02	06:45:00	66533.39	66678.17	66530.50	66660.78	551	0	1400
2026.04.02	07:00:00	66661.81	66698.78	66530.58	66560.42	623	0	1400
2026.04.02	07:15:00	66557.03	66699.62	66557.03	66669.39	590	0	1400
2026.04.02	07:30:00	66670.86	66869.50	66657.98	66837.33	686	0	1400
2026.04.02	07:45:00	66836.98	66918.85	66829.62	66899.76	440	0	1400
2026.04.02	08:00:00	66902.71	66902.71	66701.03	66763.02	605	0	1400
2026.04.02	08:15:00	66765.35	66768.39	66563.67	66657.30	591	0	1400
2026.04.02	08:30:00	66658.78	66722.23	66470.88	66497.06	647	0	1400
2026.04.02	08:45:00	66494.62	66546.89	66382.80	66431.64	503	0	1400
2026.04.02	09:00:00	66428.42	66462.54	66255.62	66407.98	793	0	1400
2026.04.02	09:15:00	66406.36	66494.43	66337.80	66457.29	616	0	1400
2026.04.02	09:30:00	66456.46	66494.13	66365.89	66408.14	579	0	1400
2026.04.02	09:45:00	66407.63	66457.36	66341.13	66441.46	509	0	1400
2026.04.02	10:00:00	66451.04	66484.48	66188.91	66245.24	878	0	1400
2026.04.02	10:15:00	66210.03	66371.77	66197.92	66351.33	608	0	1400
2026.04.02	10:30:00	66349.46	66481.82	66334.03	66454.61	687	0	1400
2026.04.02	10:45:00	66456.95	66494.83	66408.73	66441.23	541	0	1400
2026.04.02	11:00:00	66443.32	66472.01	66237.64	66275.25	711	0	1400
2026.04.02	11:15:00	66265.06	66449.93	66092.55	66417.07	866	0	1400
2026.04.02	11:30:00	66416.52	66462.84	66289.54	66314.05	554	0	1400
2026.04.02	11:45:00	66314.62	66380.96	66144.55	66183.70	614	0	1400
2026.04.02	12:00:00	66188.21	66222.92	66006.90	66150.63	1108	0	1400
2026.04.02	12:15:00	66150.72	66166.76	65928.03	66121.39	1199	0	1400
2026.04.02	12:30:00	66126.44	66207.72	66074.90	66191.78	741	0	1400
2026.04.02	12:45:00	66193.97	66227.76	65975.87	66035.43	661	0	1400
2026.04.02	13:00:00	66037.25	66145.49	65926.72	65986.47	1177	0	1400
2026.04.02	13:15:00	65982.86	66174.79	65856.90	66127.68	972	0	1400
2026.04.02	13:30:00	66121.38	66231.30	65682.90	65836.61	2690	0	1400
2026.04.02	13:45:00	65837.94	66264.86	65806.98	66243.80	1900	0	1400
2026.04.02	14:00:00	66246.43	66417.37	66139.74	66370.43	1650	0	1400
2026.04.02	14:15:00	66367.38	66482.55	66170.69	66237.31	1724	0	1400
2026.04.02	14:30:00	66237.60	67043.85	66227.26	67032.00	4114	0	1400
2026.04.02	14:45:00	67030.03	67100.14	66640.13	66842.64	2383	0	1400
2026.04.02	15:00:00	66841.47	66962.84	66678.14	66875.45	1859	0	1400
2026.04.02	15:15:00	66876.34	66893.10	66618.78	66816.58	1449	0	1400
2026.04.02	15:30:00	66826.09	66980.65	66685.31	66904.98	1265	0	1400
2026.04.02	15:45:00	66908.85	66930.64	66718.74	66836.75	1000	0	1400
2026.04.02	16:00:00	66827.70	66952.28	66785.95	66881.79	1126	0	1400
2026.04.02	16:15:00	66881.08	66952.52	66727.78	66854.43	1149	0	1400
2026.04.02	16:30:00	66852.29	67263.72	66827.84	67149.60	1476	0	1400
2026.04.02	16:45:00	67142.77	67251.54	67060.38	67076.03	892	0	1400
2026.04.02	17:00:00	67076.94	67194.54	66832.37	67152.18	1057	0	1400
2026.04.02	17:15:00	67154.67	67432.61	67144.03	67234.58	1186	0	1400
2026.04.02	17:30:00	67227.06	67264.04	66918.68	66981.85	879	0	1400
2026.04.02	17:45:00	66976.88	66985.54	66641.48	66675.35	891	0	1400
2026.04.02	18:00:00	66674.12	66784.71	66578.07	66698.12	931	0	1400
2026.04.02	18:15:00	66698.94	66823.77	66599.72	66613.50	917	0	1400
2026.04.02	18:30:00	66613.64	66795.85	66613.64	66736.08	759	0	1400
2026.04.02	18:45:00	66736.71	67066.66	66704.22	66962.26	745	0	1400
2026.04.02	19:00:00	66962.34	67105.05	66922.36	67052.63	706	0	1400
2026.04.02	19:15:00	67053.16	67101.70	66910.10	67022.71	699	0	1400
2026.04.02	19:30:00	67021.44	67054.22	66856.13	66951.35	688	0	1400
2026.04.02	19:45:00	66949.85	67049.45	66899.12	66967.24	727	0	1400
2026.04.02	20:00:00	66972.11	66972.11	66773.51	66880.17	624	0	1400
2026.04.02	20:15:00	66879.99	67050.37	66858.82	67030.75	505	0	1400
2026.04.02	20:30:00	67033.53	67098.77	66935.36	67027.03	553	0	1400
2026.04.02	20:45:00	67019.55	67048.64	66916.20	66922.84	409	0	1400
2026.04.02	21:00:00	66934.30	67009.79	66705.04	66820.96	582	0	1400
2026.04.02	21:15:00	66824.42	66932.96	66784.39	66830.11	477	0	1400
2026.04.02	21:30:00	66831.56	66868.31	66750.58	66770.50	421	0	1400
2026.04.02	21:45:00	66770.43	66942.45	66764.83	66929.31	476	0	1400
2026.04.02	22:00:00	66927.08	67017.25	66876.82	66893.33	587	0	1400
2026.04.02	22:15:00	66889.11	66985.33	66806.31	66897.97	602	0	1400
2026.04.02	22:30:00	66902.27	67003.48	66899.18	66964.16	490	0	1400
2026.04.02	22:45:00	66966.36	67034.88	66907.52	66984.33	450	0	1400
2026.04.02	23:00:00	66984.40	67096.59	66909.38	66945.12	639	0	1400
2026.04.02	23:15:00	66944.78	67028.18	66913.16	66930.21	482	0	1400
2026.04.02	23:30:00	66928.23	66959.81	66869.68	66871.00	451	0	1400
2026.04.02	23:45:00	66872.04	66903.34	66835.85	66887.14	401	0	1400
2026.04.03	00:00:00	66889.92	66991.44	66758.71	66862.62	634	0	1400
2026.04.03	00:15:00	66860.68	66959.57	66781.37	66820.24	547	0	1400
2026.04.03	00:30:00	66819.59	66906.85	66755.54	66791.89	607	0	1400
2026.04.03	00:45:00	66793.68	66796.10	66687.18	66776.75	602	0	1400
2026.04.03	01:00:00	66774.49	66827.13	66718.49	66810.21	588	0	1400
2026.04.03	01:15:00	66808.18	66882.42	66728.30	66847.20	667	0	1400
2026.04.03	01:30:00	66848.81	66897.28	66462.19	66556.90	1089	0	1400
2026.04.03	01:45:00	66559.81	66623.86	66473.95	66614.16	654	0	1400
2026.04.03	02:00:00	66605.15	66605.15	66389.31	66504.59	875	0	1400
2026.04.03	02:15:00	66504.49	66742.16	66432.34	66454.86	927	0	1400
2026.04.03	02:30:00	66461.69	66512.04	66264.53	66334.44	1097	0	1400
2026.04.03	02:45:00	66335.05	66538.32	66305.14	66520.76	762	0	1400
2026.04.03	03:00:00	66520.69	66661.60	66473.05	66640.06	669	0	1400
2026.04.03	03:15:00	66635.89	66720.21	66589.23	66615.81	543	0	1400
2026.04.03	03:30:00	66615.74	66694.50	66508.71	66586.50	550	0	1400
2026.04.03	03:45:00	66588.36	66631.64	66541.09	66570.31	470	0	1400
2026.04.03	04:00:00	66571.12	66648.60	66553.72	66628.22	510	0	1400
2026.04.03	04:15:00	66628.26	66694.40	66522.92	66532.42	538	0	1400
2026.04.03	04:30:00	66532.49	66602.52	66485.59	66565.61	588	0	1400
2026.04.03	04:45:00	66563.70	66667.81	66555.44	66597.86	545	0	1400
2026.04.03	05:00:00	66608.22	66663.15	66576.50	66576.50	419	0	1400
2026.04.03	05:15:00	66583.08	66584.43	66395.26	66564.17	620	0	1400
2026.04.03	05:30:00	66568.24	66808.81	66568.24	66754.47	818	0	1400
2026.04.03	05:45:00	66759.38	66769.06	66505.08	66605.15	647	0	1400
2026.04.03	06:00:00	66595.96	66654.85	66539.15	66654.37	628	0	1400
2026.04.03	06:15:00	66658.44	66691.95	66582.83	66615.62	636	0	1400
2026.04.03	06:30:00	66612.64	66769.20	66566.92	66726.62	714	0	1400
2026.04.03	06:45:00	66718.03	66791.37	66698.97	66785.06	583	0	1400
2026.04.03	07:00:00	66781.09	66907.04	66744.67	66819.12	758	0	1400
2026.04.03	07:15:00	66813.12	66945.89	66788.21	66936.54	678	0	1400
2026.04.03	07:30:00	66928.46	67263.72	66908.06	67073.29	1179	0	1400
2026.04.03	07:45:00	67073.74	67121.06	66994.67	67042.80	587	0	1400
2026.04.03	08:00:00	67035.38	67288.89	67012.01	67161.44	849	0	1400
2026.04.03	08:15:00	67165.87	67212.92	67046.17	67054.16	568	0	1400
2026.04.03	08:30:00	67053.93	67123.16	66891.76	66929.08	630	0	1400
2026.04.03	08:45:00	66929.80	67002.16	66895.32	66959.84	618	0	1400
2026.04.03	09:00:00	66958.54	66998.96	66864.82	66892.80	503	0	1400
2026.04.03	09:15:00	66888.65	66916.43	66729.12	66809.45	635	0	1400
2026.04.03	09:30:00	66815.07	66916.33	66781.99	66879.74	463	0	1400
2026.04.03	09:45:00	66882.10	66893.85	66793.06	66859.86	357	0	1400
2026.04.03	10:00:00	66854.64	66854.64	66757.92	66805.98	497	0	1400
2026.04.03	10:15:00	66801.72	66874.18	66748.87	66752.21	528	0	1400
2026.04.03	10:30:00	66754.23	66791.04	66661.43	66771.98	520	0	1400
2026.04.03	10:45:00	66775.63	66893.30	66775.63	66867.03	460	0	1400
2026.04.03	11:00:00	66869.63	66913.02	66815.45	66850.04	470	0	1400
2026.04.03	11:15:00	66849.57	66958.49	66830.46	66936.50	521	0	1400
2026.04.03	11:30:00	66927.57	67059.79	66900.52	66993.81	527	0	1400
2026.04.03	11:45:00	66993.54	67042.51	66940.30	67007.70	422	0	1400
2026.04.03	12:00:00	67011.69	67053.72	66927.45	67001.56	508	0	1400
2026.04.03	12:15:00	67001.63	67145.43	66937.08	67114.21	663	0	1400
2026.04.03	12:30:00	67117.96	67371.13	66782.23	66863.24	1766	0	1400
2026.04.03	12:45:00	66860.21	66893.23	66626.88	66706.80	917	0	1400
2026.04.03	13:00:00	66724.62	66739.35	66549.09	66662.81	937	0	1400
2026.04.03	13:15:00	66651.15	66732.91	66584.93	66680.39	735	0	1400
2026.04.03	13:30:00	66678.26	66679.46	66561.43	66604.98	663	0	1400
2026.04.03	13:45:00	66602.87	66683.17	66499.94	66670.83	722	0	1400
2026.04.03	14:00:00	66663.33	66805.41	66618.91	66775.03	772	0	1400
2026.04.03	14:15:00	66775.00	66995.01	66718.67	66897.84	706	0	1400
2026.04.03	14:30:00	66901.41	66937.81	66791.16	66803.63	635	0	1400
2026.04.03	14:45:00	66801.59	66973.78	66801.59	66929.37	511	0	1400
2026.04.03	15:00:00	66925.08	67018.70	66896.61	66956.14	606	0	1400
2026.04.03	15:15:00	66960.69	66960.69	66852.95	66912.57	547	0	1400
2026.04.03	15:30:00	66914.39	66969.80	66813.38	66848.39	613	0	1400
2026.04.03	15:45:00	66848.50	66872.42	66792.21	66815.62	463	0	1400
2026.04.03	16:00:00	66825.34	66909.04	66802.18	66894.38	410	0	1400
2026.04.03	16:15:00	66886.84	66990.34	66852.98	66970.85	405	0	1400
2026.04.03	16:30:00	66969.35	67008.89	66914.94	66964.48	479	0	1400
2026.04.03	16:45:00	66965.61	67072.56	66934.78	66992.46	480	0	1400
2026.04.03	17:00:00	66995.40	67069.77	66937.55	66949.05	456	0	1400
2026.04.03	17:15:00	66946.45	66966.99	66748.15	66862.25	710	0	1400
2026.04.03	17:30:00	66865.53	66955.97	66844.64	66886.20	430	0	1400
2026.04.03	17:45:00	66878.29	66891.05	66797.72	66836.16	419	0	1400
2026.04.03	18:00:00	66829.36	66858.92	66765.71	66823.76	342	0	1400
2026.04.03	18:15:00	66823.20	66921.63	66801.99	66871.65	429	0	1400
2026.04.03	18:30:00	66871.52	66907.52	66824.85	66848.92	297	0	1400
2026.04.03	18:45:00	66848.86	66848.86	66786.24	66812.28	321	0	1400
2026.04.03	19:00:00	66815.43	66847.22	66759.06	66768.00	419	0	1400
2026.04.03	19:15:00	66768.91	66846.82	66762.93	66781.80	402	0	1400
2026.04.03	19:30:00	66780.91	66848.77	66760.57	66827.15	367	0	1400
2026.04.03	19:45:00	66827.22	66905.40	66827.22	66867.06	368	0	1400
2026.04.03	20:00:00	66866.97	66899.80	66834.43	66881.66	362	0	1400
2026.04.03	20:15:00	66882.65	66897.53	66852.19	66867.96	289	0	1400
2026.04.03	20:30:00	66866.62	66910.67	66839.62	66880.15	341	0	1400
2026.04.03	20:45:00	66875.91	66894.03	66817.06	66821.22	256	0	1400
2026.04.03	21:00:00	66823.76	66925.76	66808.57	66902.63	360	0	1400
2026.04.03	21:15:00	66896.34	66917.42	66861.41	66875.37	341	0	1400
2026.04.03	21:30:00	66879.88	66925.18	66866.97	66920.40	358	0	1400
2026.04.03	21:45:00	66920.50	66980.98	66895.62	66949.93	298	0	1400
2026.04.03	22:00:00	66959.60	66965.37	66833.86	66863.16	530	0	1400
2026.04.03	22:15:00	66863.25	66921.00	66856.23	66900.55	333	0	1400
2026.04.03	22:30:00	66899.67	66959.07	66887.76	66923.25	333	0	1400
2026.04.03	22:45:00	66918.52	66935.87	66840.06	66879.83	365	0	1400
2026.04.03	23:00:00	66877.29	66905.05	66845.42	66868.72	256	0	1400
2026.04.03	23:15:00	66864.11	66880.82	66823.59	66847.32	291	0	1400
2026.04.03	23:30:00	66849.36	66911.25	66816.50	66858.28	324	0	1400
2026.04.03	23:45:00	66858.02	66949.12	66849.19	66946.67	338	0	1400
2026.04.04	00:00:00	66946.90	66946.94	66866.45	66898.04	307	0	1400
2026.04.04	00:15:00	66898.23	66953.00	66877.47	66908.56	341	0	1400
2026.04.04	00:30:00	66909.85	66951.68	66900.44	66922.28	292	0	1400
2026.04.04	00:45:00	66918.73	66929.14	66874.90	66893.24	295	0	1400
2026.04.04	01:00:00	66894.24	66917.76	66836.98	66845.36	308	0	1400
2026.04.04	01:15:00	66842.04	66877.50	66829.02	66829.20	303	0	1400
2026.04.04	01:30:00	66831.75	66861.17	66818.10	66822.00	251	0	1400
2026.04.04	01:45:00	66822.07	66848.55	66821.08	66844.33	213	0	1400
2026.04.04	02:00:00	66846.00	66907.12	66806.66	66836.59	374	0	1400
2026.04.04	02:15:00	66841.66	66841.66	66803.68	66822.42	255	0	1400
2026.04.04	02:30:00	66825.22	66879.95	66813.35	66813.35	259	0	1400
2026.04.04	02:45:00	66821.06	66840.23	66791.35	66831.31	318	0	1400
2026.04.04	03:00:00	66830.63	66897.11	66830.63	66876.63	290	0	1400
2026.04.04	03:15:00	66876.70	66887.25	66830.99	66844.78	255	0	1400
2026.04.04	03:30:00	66846.71	66854.99	66819.56	66839.06	215	0	1400
2026.04.04	03:45:00	66839.16	66857.34	66814.79	66821.26	204	0	1400
2026.04.04	04:00:00	66819.78	66848.14	66786.58	66797.12	255	0	1400
2026.04.04	04:15:00	66797.43	66846.75	66761.64	66846.75	234	0	1400
2026.04.04	04:30:00	66848.35	66859.85	66828.22	66850.57	192	0	1400
2026.04.04	04:45:00	66850.15	66861.63	66832.69	66850.34	183	0	1400
2026.04.04	05:00:00	66853.33	66887.19	66837.10	66849.42	335	0	1400
2026.04.04	05:15:00	66851.76	66884.66	66830.44	66859.45	310	0	1400
2026.04.04	05:30:00	66861.05	66919.42	66851.66	66879.93	318	0	1400
2026.04.04	05:45:00	66887.12	66911.26	66873.96	66896.95	229	0	1400
2026.04.04	06:00:00	66896.51	66952.16	66896.51	66945.54	269	0	1400
2026.04.04	06:15:00	66941.16	66957.33	66900.57	66935.53	328	0	1400
2026.04.04	06:30:00	66937.47	66945.54	66906.07	66942.24	264	0	1400
2026.04.04	06:45:00	66942.32	67047.65	66942.32	67001.90	322	0	1400
2026.04.04	07:00:00	67004.87	67024.67	66970.17	66989.51	245	0	1400
2026.04.04	07:15:00	66984.83	67004.13	66917.69	66946.84	264	0	1400
2026.04.04	07:30:00	66949.04	66994.82	66944.55	66948.35	202	0	1400
2026.04.04	07:45:00	66959.36	67046.38	66936.38	66995.91	290	0	1400
2026.04.04	08:00:00	67003.85	67039.81	66972.17	66990.83	329	0	1400
2026.04.04	08:15:00	66996.86	67052.38	66983.25	67027.34	265	0	1400
2026.04.04	08:30:00	67024.14	67032.50	66944.94	66967.82	282	0	1400
2026.04.04	08:45:00	66961.04	66973.40	66889.68	66928.25	242	0	1400
2026.04.04	09:00:00	66932.36	66975.22	66904.92	66967.11	276	0	1400
2026.04.04	09:15:00	66965.83	66983.99	66920.21	66965.57	324	0	1400
2026.04.04	09:30:00	66958.21	66970.53	66939.52	66952.24	216	0	1400
2026.04.04	09:45:00	66952.15	66976.86	66949.26	66973.89	240	0	1400
2026.04.04	10:00:00	66964.90	67012.98	66900.27	66900.53	308	0	1400
2026.04.04	10:15:00	66900.62	66943.46	66892.35	66923.89	247	0	1400
2026.04.04	10:30:00	66918.83	67055.24	66903.81	67022.31	329	0	1400
2026.04.04	10:45:00	67034.11	67172.29	67011.25	67149.16	385	0	1400
2026.04.04	11:00:00	67152.45	67234.02	67128.09	67152.55	437	0	1400
2026.04.04	11:15:00	67152.54	67157.32	67087.90	67109.64	310	0	1400
2026.04.04	11:30:00	67105.47	67140.04	67064.61	67125.19	274	0	1400
2026.04.04	11:45:00	67122.48	67148.89	67091.42	67148.89	257	0	1400
2026.04.04	12:00:00	67137.62	67174.26	67064.87	67098.56	359	0	1400
2026.04.04	12:15:00	67097.55	67126.43	67087.54	67098.66	284	0	1400
2026.04.04	12:30:00	67100.11	67115.26	67048.50	67057.35	314	0	1400
2026.04.04	12:45:00	67057.29	67104.23	67045.47	67079.34	284	0	1400
2026.04.04	13:00:00	67086.11	67099.46	67064.92	67093.67	291	0	1400
2026.04.04	13:15:00	67090.21	67126.57	67077.05	67101.11	290	0	1400
2026.04.04	13:30:00	67102.14	67272.78	67078.57	67224.38	485	0	1400
2026.04.04	13:45:00	67226.79	67232.25	67159.29	67190.32	306	0	1400
2026.04.04	14:00:00	67187.44	67209.93	67170.36	67186.97	278	0	1400
2026.04.04	14:15:00	67189.07	67206.68	67176.93	67181.15	228	0	1400
2026.04.04	14:30:00	67180.95	67180.95	67015.28	67084.87	287	0	1400
2026.04.04	14:45:00	67087.97	67198.80	67087.97	67189.01	322	0	1400
2026.04.04	15:00:00	67188.95	67571.23	67159.74	67370.52	755	0	1400
2026.04.04	15:15:00	67365.80	67458.94	67281.40	67320.50	584	0	1400
2026.04.04	15:30:00	67317.34	67343.48	67264.45	67315.43	341	0	1400
2026.04.04	15:45:00	67314.44	67382.23	67282.67	67370.62	329	0	1400
2026.04.04	16:00:00	67379.85	67382.59	67311.76	67335.69	294	0	1400
2026.04.04	16:15:00	67335.57	67475.49	67304.28	67418.90	454	0	1400
2026.04.04	16:30:00	67427.00	67509.64	67366.09	67509.64	462	0	1400
2026.04.04	16:45:00	67498.84	67520.18	67328.49	67360.02	463	0	1400
2026.04.04	17:00:00	67359.95	67371.79	67270.69	67362.12	404	0	1400
2026.04.04	17:15:00	67364.68	67408.69	67328.51	67372.82	307	0	1400
2026.04.04	17:30:00	67370.89	67388.25	67303.32	67311.92	300	0	1400
2026.04.04	17:45:00	67306.34	67339.85	67302.50	67321.56	244	0	1400
2026.04.04	18:00:00	67317.41	67336.58	67266.49	67321.41	376	0	1400
2026.04.04	18:15:00	67317.33	67367.54	67317.33	67321.05	272	0	1400
2026.04.04	18:30:00	67320.02	67323.08	67274.42	67277.45	262	0	1400
2026.04.04	18:45:00	67277.38	67317.15	67235.99	67284.02	295	0	1400
2026.04.04	19:00:00	67292.88	67490.84	67286.74	67478.89	552	0	1400
2026.04.04	19:15:00	67478.82	67544.07	67344.87	67357.00	472	0	1400
2026.04.04	19:30:00	67357.09	67368.80	67268.48	67291.71	361	0	1400
2026.04.04	19:45:00	67291.63	67319.77	67254.80	67273.48	292	0	1400
2026.04.04	20:00:00	67277.64	67280.88	67164.23	67212.40	273	0	1400
2026.04.04	20:15:00	67212.43	67269.33	67212.43	67254.20	235	0	1400
2026.04.04	20:30:00	67247.38	67294.27	67232.43	67254.75	287	0	1400
2026.04.04	20:45:00	67256.13	67281.70	67240.67	67261.08	280	0	1400
2026.04.04	21:00:00	67258.55	67281.92	67203.77	67233.21	220	0	1400
2026.04.04	21:15:00	67230.80	67273.07	67220.82	67260.98	264	0	1400
2026.04.04	21:30:00	67260.21	67323.88	67245.91	67299.32	270	0	1400
2026.04.04	21:45:00	67290.38	67472.57	67290.38	67349.44	500	0	1400
2026.04.04	22:00:00	67350.02	67374.55	67316.27	67371.71	405	0	1400
2026.04.04	22:15:00	67373.41	67430.46	67360.90	67401.27	339	0	1400
2026.04.04	22:30:00	67401.21	67458.61	67366.72	67447.58	233	0	1400
2026.04.04	22:45:00	67450.23	67453.42	67352.22	67383.58	309	0	1400
2026.04.04	23:00:00	67383.44	67390.26	67314.33	67349.61	289	0	1400
2026.04.04	23:15:00	67346.82	67358.11	67294.23	67294.29	248	0	1400
2026.04.04	23:30:00	67294.40	67320.47	67247.42	67304.36	320	0	1400
2026.04.04	23:45:00	67306.03	67318.08	67223.69	67290.70	336	0	1400
2026.04.05	00:00:00	67296.12	67298.81	67222.86	67241.23	388	0	1400
2026.04.05	00:15:00	67238.73	67270.74	67211.97	67244.04	336	0	1400
2026.04.05	00:30:00	67238.77	67259.30	67213.70	67227.22	301	0	1400
2026.04.05	00:45:00	67232.91	67252.29	67139.28	67189.26	298	0	1400
2026.04.05	01:00:00	67185.26	67223.45	67096.60	67165.62	322	0	1400
2026.04.05	01:15:00	67162.09	67169.21	67105.45	67116.53	258	0	1400
2026.04.05	01:30:00	67117.10	67120.16	67054.06	67070.62	326	0	1400
2026.04.05	01:45:00	67078.51	67106.23	67059.24	67065.19	249	0	1400
2026.04.05	02:00:00	67076.55	67080.05	66926.55	66991.37	489	0	1400
2026.04.05	02:15:00	66991.97	67145.47	66965.42	67109.21	397	0	1400
2026.04.05	02:30:00	67106.97	67166.59	67089.24	67120.22	274	0	1400
2026.04.05	02:45:00	67119.73	67169.34	67105.34	67154.81	237	0	1400
2026.04.05	03:00:00	67152.16	67181.13	67129.99	67181.13	259	0	1400
2026.04.05	03:15:00	67170.01	67179.11	67117.62	67133.08	217	0	1400
2026.04.05	03:30:00	67128.58	67138.40	67066.58	67117.79	292	0	1400
2026.04.05	03:45:00	67124.02	67133.45	67103.94	67130.82	223	0	1400
2026.04.05	04:00:00	67122.19	67130.13	67046.98	67078.95	339	0	1400
2026.04.05	04:15:00	67067.96	67170.92	67056.68	67161.42	321	0	1400
2026.04.05	04:30:00	67161.80	67179.68	67113.84	67119.35	243	0	1400
