<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.29	02:10:00	66526.18	66589.70	66513.74	66565.31	118	0	1400
2026.03.29	02:15:00	66566.22	66590.21	66515.28	66564.61	183	0	1400
2026.03.29	02:20:00	66561.76	66640.19	66540.79	66602.66	185	0	1400
2026.03.29	02:25:00	66604.45	66626.48	66576.48	66586.66	161	0	1400
2026.03.29	02:30:00	66590.42	66598.00	66510.04	66536.51	182	0	1400
2026.03.29	02:35:00	66536.07	66626.73	66511.89	66615.26	167	0	1400
2026.03.29	02:40:00	66618.49	66693.73	66618.49	66646.27	218	0	1400
2026.03.29	02:45:00	66647.72	66668.23	66620.25	66668.23	140	0	1400
2026.03.29	02:50:00	66661.33	66797.65	66661.33	66734.70	215	0	1400
2026.03.29	02:55:00	66735.46	66740.99	66688.36	66740.99	153	0	1400
2026.03.29	03:00:00	66741.32	66752.28	66692.39	66740.40	130	0	1400
2026.03.29	03:05:00	66751.62	66758.40	66700.36	66739.78	160	0	1400
2026.03.29	03:10:00	66739.85	66754.96	66703.44	66736.36	119	0	1400
2026.03.29	03:15:00	66736.26	67074.23	66716.57	66981.16	443	0	1400
2026.03.29	03:20:00	66982.26	67001.09	66897.52	66955.59	274	0	1400
2026.03.29	03:25:00	66955.42	66958.67	66894.96	66911.14	159	0	1400
2026.03.29	03:30:00	66920.19	66948.58	66859.28	66870.56	167	0	1400
2026.03.29	03:35:00	66869.77	66908.19	66853.47	66892.75	137	0	1400
2026.03.29	03:40:00	66893.01	66893.01	66842.45	66865.26	128	0	1400
2026.03.29	03:45:00	66859.00	66867.80	66803.99	66847.07	149	0	1400
2026.03.29	03:50:00	66842.45	66883.91	66816.53	66871.25	130	0	1400
2026.03.29	03:55:00	66879.61	66895.08	66838.70	66847.27	120	0	1400
2026.03.29	04:00:00	66851.55	66881.45	66779.71	66811.85	191	0	1400
2026.03.29	04:05:00	66811.04	66863.86	66796.35	66863.44	164	0	1400
2026.03.29	04:10:00	66857.45	66867.00	66832.77	66844.05	113	0	1400
2026.03.29	04:15:00	66846.74	66846.74	66803.01	66811.86	82	0	1400
2026.03.29	04:20:00	66811.79	66811.79	66701.69	66761.29	195	0	1400
2026.03.29	04:25:00	66761.39	66786.96	66724.98	66761.52	178	0	1400
2026.03.29	04:30:00	66761.60	66778.33	66717.29	66767.45	157	0	1400
2026.03.29	04:35:00	66774.43	66796.23	66723.49	66735.18	148	0	1400
2026.03.29	04:40:00	66735.30	66772.34	66735.30	66739.67	137	0	1400
2026.03.29	04:45:00	66737.68	66753.01	66690.81	66728.11	156	0	1400
2026.03.29	04:50:00	66725.59	66741.84	66695.25	66713.98	108	0	1400
2026.03.29	04:55:00	66714.38	66726.44	66654.58	66684.74	154	0	1400
2026.03.29	05:00:00	66684.65	66702.16	66652.28	66685.13	170	0	1400
2026.03.29	05:05:00	66687.52	66687.52	66603.34	66651.73	158	0	1400
2026.03.29	05:10:00	66655.95	66680.01	66634.10	66640.09	172	0	1400
2026.03.29	05:15:00	66640.01	66658.19	66556.07	66658.19	229	0	1400
2026.03.29	05:20:00	66654.93	66696.14	66609.92	66655.56	204	0	1400
2026.03.29	05:25:00	66655.64	66684.78	66537.96	66583.13	174	0	1400
2026.03.29	05:30:00	66582.43	66617.82	66564.27	66583.75	169	0	1400
2026.03.29	05:35:00	66583.50	66614.58	66535.20	66597.27	156	0	1400
2026.03.29	05:40:00	66593.06	66626.65	66592.51	66615.11	124	0	1400
2026.03.29	05:45:00	66619.56	66640.59	66570.34	66628.31	152	0	1400
2026.03.29	05:50:00	66631.32	66781.81	66631.32	66728.57	230	0	1400
2026.03.29	05:55:00	66725.32	66752.31	66713.70	66713.70	101	0	1400
2026.03.29	06:00:00	66710.61	66819.64	66710.61	66784.92	132	0	1400
2026.03.29	06:05:00	66784.37	66816.21	66779.51	66781.20	143	0	1400
2026.03.29	06:10:00	66773.99	66798.34	66755.68	66755.68	96	0	1400
2026.03.29	06:15:00	66756.13	66807.24	66752.47	66752.56	116	0	1400
2026.03.29	06:20:00	66756.51	66771.96	66626.28	66636.00	168	0	1400
2026.03.29	06:25:00	66636.46	66647.30	66582.92	66647.30	189	0	1400
2026.03.29	06:30:00	66634.30	66675.60	66616.58	66636.27	131	0	1400
2026.03.29	06:35:00	66628.87	66670.67	66609.59	66617.03	133	0	1400
2026.03.29	06:40:00	66612.86	66638.75	66595.36	66621.27	120	0	1400
2026.03.29	06:45:00	66618.98	66670.87	66599.02	66651.49	152	0	1400
2026.03.29	06:50:00	66649.07	66702.66	66618.14	66696.73	147	0	1400
2026.03.29	06:55:00	66698.37	66725.43	66664.08	66673.95	141	0	1400
2026.03.29	07:00:00	66672.88	66672.88	66492.79	66558.83	240	0	1400
2026.03.29	07:05:00	66555.74	66576.27	66493.27	66497.96	133	0	1400
2026.03.29	07:10:00	66490.46	66549.18	66490.46	66539.12	142	0	1400
2026.03.29	07:15:00	66541.58	66612.53	66517.25	66595.48	143	0	1400
2026.03.29	07:20:00	66593.45	66618.94	66568.55	66616.69	143	0	1400
2026.03.29	07:25:00	66616.62	66634.31	66591.64	66623.00	104	0	1400
2026.03.29	07:30:00	66624.58	66661.35	66582.53	66582.53	152	0	1400
2026.03.29	07:35:00	66583.69	66632.72	66565.99	66565.99	112	0	1400
2026.03.29	07:40:00	66577.02	66581.75	66554.29	66581.75	82	0	1400
2026.03.29	07:45:00	66584.28	66614.92	66542.48	66614.89	113	0	1400
2026.03.29	07:50:00	66603.62	66700.05	66599.36	66648.16	153	0	1400
2026.03.29	07:55:00	66648.19	66662.75	66594.40	66606.89	94	0	1400
2026.03.29	08:00:00	66603.11	66634.88	66580.36	66628.79	141	0	1400
2026.03.29	08:05:00	66628.72	66698.28	66615.61	66622.02	158	0	1400
2026.03.29	08:10:00	66621.91	66638.86	66565.32	66592.67	145	0	1400
2026.03.29	08:15:00	66584.66	66605.83	66537.49	66571.98	132	0	1400
2026.03.29	08:20:00	66563.81	66617.48	66562.84	66615.21	102	0	1400
2026.03.29	08:25:00	66610.99	66623.80	66597.84	66619.16	69	0	1400
2026.03.29	08:30:00	66621.65	66681.16	66614.72	66652.23	129	0	1400
2026.03.29	08:35:00	66650.38	66722.09	66639.21	66692.00	174	0	1400
2026.03.29	08:40:00	66691.91	66697.88	66656.13	66681.78	110	0	1400
2026.03.29	08:45:00	66682.01	66688.72	66645.48	66668.95	124	0	1400
2026.03.29	08:50:00	66665.27	66688.85	66631.59	66675.83	159	0	1400
2026.03.29	08:55:00	66676.78	66684.23	66657.13	66663.90	97	0	1400
2026.03.29	09:00:00	66666.23	66718.34	66643.46	66673.45	164	0	1400
2026.03.29	09:05:00	66672.49	66672.49	66521.23	66611.21	219	0	1400
2026.03.29	09:10:00	66611.14	66636.45	66596.31	66636.45	163	0	1400
2026.03.29	09:15:00	66630.38	66668.31	66586.00	66586.00	160	0	1400
2026.03.29	09:20:00	66590.25	66607.45	66572.10	66593.07	134	0	1400
2026.03.29	09:25:00	66594.73	66616.04	66575.81	66611.82	93	0	1400
2026.03.29	09:30:00	66611.82	66638.20	66483.94	66497.20	199	0	1400
2026.03.29	09:35:00	66499.28	66545.43	66472.39	66542.90	158	0	1400
2026.03.29	09:40:00	66531.60	66554.22	66509.62	66527.16	140	0	1400
2026.03.29	09:45:00	66530.06	66567.97	66520.28	66548.42	157	0	1400
2026.03.29	09:50:00	66547.66	66574.15	66527.71	66565.14	114	0	1400
2026.03.29	09:55:00	66562.22	66590.63	66556.03	66563.47	106	0	1400
2026.03.29	10:00:00	66561.23	66561.23	66480.42	66490.69	152	0	1400
2026.03.29	10:05:00	66495.90	66510.79	66427.61	66482.58	171	0	1400
2026.03.29	10:10:00	66483.78	66508.82	66431.47	66495.51	190	0	1400
2026.03.29	10:15:00	66484.70	66507.63	66395.03	66424.43	162	0	1400
2026.03.29	10:20:00	66424.51	66458.12	66368.06	66411.61	209	0	1400
2026.03.29	10:25:00	66410.95	66458.53	66398.49	66414.01	139	0	1400
2026.03.29	10:30:00	66413.47	66439.06	66356.85	66364.69	200	0	1400
2026.03.29	10:35:00	66362.60	66484.74	66340.48	66464.79	174	0	1400
2026.03.29	10:40:00	66464.91	66492.40	66434.19	66492.40	138	0	1400
2026.03.29	10:45:00	66487.63	66511.00	66457.97	66487.05	184	0	1400
2026.03.29	10:50:00	66487.86	66523.72	66478.46	66478.91	136	0	1400
2026.03.29	10:55:00	66471.95	66499.08	66434.19	66452.76	134	0	1400
2026.03.29	11:00:00	66453.47	66608.34	66442.33	66607.81	224	0	1400
2026.03.29	11:05:00	66611.72	66808.31	66601.12	66702.56	427	0	1400
2026.03.29	11:10:00	66702.50	66763.09	66684.44	66716.04	220	0	1400
2026.03.29	11:15:00	66719.88	66759.42	66667.56	66755.41	239	0	1400
2026.03.29	11:20:00	66748.79	66798.38	66712.12	66760.31	231	0	1400
2026.03.29	11:25:00	66760.40	66796.15	66728.61	66776.29	163	0	1400
2026.03.29	11:30:00	66779.52	66810.74	66711.68	66745.92	196	0	1400
2026.03.29	11:35:00	66743.71	66855.57	66743.71	66810.08	250	0	1400
2026.03.29	11:40:00	66803.98	66874.90	66787.24	66831.61	173	0	1400
2026.03.29	11:45:00	66830.96	66963.54	66764.76	66774.72	260	0	1400
2026.03.29	11:50:00	66775.27	66810.93	66737.37	66770.98	175	0	1400
2026.03.29	11:55:00	66772.78	66783.75	66746.68	66758.45	116	0	1400
2026.03.29	12:00:00	66752.33	66793.91	66724.67	66728.32	171	0	1400
2026.03.29	12:05:00	66737.06	66757.24	66717.60	66722.33	178	0	1400
2026.03.29	12:10:00	66720.15	66758.83	66699.35	66706.97	166	0	1400
2026.03.29	12:15:00	66710.18	66763.25	66653.11	66728.71	228	0	1400
2026.03.29	12:20:00	66731.39	66734.30	66676.64	66719.26	133	0	1400
2026.03.29	12:25:00	66718.73	66744.51	66702.24	66728.92	121	0	1400
2026.03.29	12:30:00	66728.86	66756.05	66639.56	66672.08	181	0	1400
2026.03.29	12:35:00	66672.74	66705.34	66652.88	66694.24	148	0	1400
2026.03.29	12:40:00	66690.96	66725.98	66669.83	66687.26	116	0	1400
2026.03.29	12:45:00	66690.06	66761.66	66663.51	66738.07	144	0	1400
2026.03.29	12:50:00	66748.73	66811.61	66727.03	66798.58	182	0	1400
2026.03.29	12:55:00	66793.61	66807.00	66766.50	66784.87	158	0	1400
2026.03.29	13:00:00	66788.03	66816.50	66750.57	66770.54	173	0	1400
2026.03.29	13:05:00	66770.75	66770.75	66461.63	66492.37	507	0	1400
2026.03.29	13:10:00	66487.31	66572.17	66476.29	66539.65	358	0	1400
2026.03.29	13:15:00	66544.11	66607.38	66496.42	66573.77	256	0	1400
2026.03.29	13:20:00	66572.30	66643.49	66543.72	66587.50	211	0	1400
2026.03.29	13:25:00	66590.10	66605.18	66555.33	66577.21	170	0	1400
2026.03.29	13:30:00	66575.85	66636.02	66560.35	66567.15	217	0	1400
2026.03.29	13:35:00	66575.44	66622.44	66543.58	66621.45	192	0	1400
2026.03.29	13:40:00	66616.73	66624.94	66596.88	66607.44	108	0	1400
2026.03.29	13:45:00	66608.90	66636.74	66520.38	66561.01	187	0	1400
2026.03.29	13:50:00	66557.91	66595.32	66535.49	66570.13	182	0	1400
2026.03.29	13:55:00	66563.17	66581.31	66469.13	66519.91	202	0	1400
2026.03.29	14:00:00	66520.75	66541.22	66424.34	66440.66	270	0	1400
2026.03.29	14:05:00	66438.00	66479.98	66395.80	66458.00	256	0	1400
2026.03.29	14:10:00	66464.21	66738.37	66457.83	66609.93	430	0	1400
2026.03.29	14:15:00	66608.10	66640.37	66548.12	66557.88	212	0	1400
2026.03.29	14:20:00	66557.75	66595.16	66519.34	66540.97	230	0	1400
2026.03.29	14:25:00	66540.90	66543.20	66448.31	66479.49	231	0	1400
2026.03.29	14:30:00	66480.46	66538.19	66436.37	66523.55	183	0	1400
2026.03.29	14:35:00	66525.49	66562.20	66488.24	66508.93	164	0	1400
2026.03.29	14:40:00	66511.40	66525.05	66432.76	66519.41	175	0	1400
2026.03.29	14:45:00	66509.06	66520.84	66430.87	66494.12	232	0	1400
2026.03.29	14:50:00	66490.85	66521.60	66475.44	66500.52	193	0	1400
2026.03.29	14:55:00	66500.07	66545.58	66481.62	66526.21	164	0	1400
2026.03.29	15:00:00	66529.54	66663.96	66529.54	66578.19	318	0	1400
2026.03.29	15:05:00	66575.51	66656.04	66544.38	66564.29	223	0	1400
2026.03.29	15:10:00	66567.23	66583.34	66455.63	66535.79	238	0	1400
2026.03.29	15:15:00	66537.72	66608.32	66497.20	66519.15	214	0	1400
2026.03.29	15:20:00	66518.45	66518.45	66439.45	66459.22	192	0	1400
2026.03.29	15:25:00	66458.47	66458.47	66269.55	66370.90	425	0	1400
2026.03.29	15:30:00	66375.74	66380.14	66256.29	66362.40	271	0	1400
2026.03.29	15:35:00	66356.36	66386.50	66276.49	66335.98	259	0	1400
2026.03.29	15:40:00	66335.68	66411.35	66335.68	66390.51	174	0	1400
2026.03.29	15:45:00	66392.24	66429.38	66364.97	66365.63	159	0	1400
2026.03.29	15:50:00	66362.14	66490.39	66350.57	66478.97	235	0	1400
2026.03.29	15:55:00	66478.89	66478.89	66440.82	66464.93	152	0	1400
2026.03.29	16:00:00	66468.39	66502.21	66419.40	66423.40	193	0	1400
2026.03.29	16:05:00	66419.25	66443.49	66379.34	66442.21	204	0	1400
2026.03.29	16:10:00	66445.80	66475.69	66384.88	66387.86	183	0	1400
2026.03.29	16:15:00	66387.94	66600.42	66359.58	66573.33	356	0	1400
2026.03.29	16:20:00	66566.84	66598.99	66519.95	66535.79	329	0	1400
2026.03.29	16:25:00	66534.39	66570.13	66527.71	66551.88	151	0	1400
2026.03.29	16:30:00	66556.61	66558.56	66514.27	66528.29	198	0	1400
2026.03.29	16:35:00	66527.34	66527.34	66467.20	66503.75	222	0	1400
2026.03.29	16:40:00	66498.80	66511.93	66470.72	66474.06	178	0	1400
2026.03.29	16:45:00	66474.11	66504.47	66450.57	66470.96	148	0	1400
2026.03.29	16:50:00	66475.67	66504.87	66413.38	66437.36	180	0	1400
2026.03.29	16:55:00	66437.29	66461.31	66425.15	66443.71	149	0	1400
2026.03.29	17:00:00	66445.54	66462.59	66399.14	66427.89	157	0	1400
2026.03.29	17:05:00	66426.13	66487.94	66424.16	66471.30	180	0	1400
2026.03.29	17:10:00	66479.22	66479.22	66322.17	66355.41	198	0	1400
2026.03.29	17:15:00	66357.30	66357.30	66281.33	66288.34	211	0	1400
2026.03.29	17:20:00	66283.91	66291.32	66086.47	66148.16	449	0	1400
2026.03.29	17:25:00	66149.95	66210.43	66120.17	66202.05	232	0	1400
2026.03.29	17:30:00	66190.27	66237.36	66166.01	66226.46	191	0	1400
2026.03.29	17:35:00	66223.78	66266.39	66198.77	66238.77	206	0	1400
2026.03.29	17:40:00	66245.02	66366.07	66233.28	66319.85	256	0	1400
2026.03.29	17:45:00	66320.06	66328.94	66285.88	66312.71	193	0	1400
2026.03.29	17:50:00	66312.79	66377.27	66306.46	66318.16	144	0	1400
2026.03.29	17:55:00	66322.78	66338.09	66294.57	66321.05	111	0	1400
2026.03.29	18:00:00	66320.77	66350.37	66267.43	66269.94	200	0	1400
2026.03.29	18:05:00	66277.71	66307.04	66252.16	66291.12	139	0	1400
2026.03.29	18:10:00	66292.47	66353.32	66290.95	66332.25	139	0	1400
2026.03.29	18:15:00	66332.32	66416.93	66330.64	66370.18	149	0	1400
2026.03.29	18:20:00	66368.33	66391.30	66291.93	66328.13	174	0	1400
2026.03.29	18:25:00	66323.43	66381.29	66323.43	66337.53	149	0	1400
2026.03.29	18:30:00	66337.39	66374.09	66334.69	66342.64	104	0	1400
2026.03.29	18:35:00	66346.29	66499.08	66346.29	66425.61	215	0	1400
2026.03.29	18:40:00	66426.08	66442.97	66363.40	66376.44	182	0	1400
2026.03.29	18:45:00	66369.01	66401.06	66322.04	66370.32	160	0	1400
2026.03.29	18:50:00	66372.46	66402.30	66372.46	66398.39	125	0	1400
2026.03.29	18:55:00	66391.74	66403.82	66354.22	66360.81	96	0	1400
2026.03.29	19:00:00	66360.18	66374.34	66317.21	66367.72	147	0	1400
2026.03.29	19:05:00	66366.62	66399.80	66353.35	66353.35	135	0	1400
2026.03.29	19:10:00	66357.81	66382.89	66351.93	66375.36	77	0	1400
2026.03.29	19:15:00	66378.39	66410.49	66357.49	66387.88	102	0	1400
2026.03.29	19:20:00	66394.39	66412.91	66327.08	66346.27	158	0	1400
2026.03.29	19:25:00	66343.77	66377.29	66334.58	66364.29	163	0	1400
2026.03.29	19:30:00	66354.63	66427.11	66348.38	66415.23	116	0	1400
2026.03.29	19:35:00	66415.53	66415.53	66325.79	66330.73	157	0	1400
2026.03.29	19:40:00	66326.17	66345.00	66284.60	66329.26	136	0	1400
2026.03.29	19:45:00	66322.55	66363.65	66310.00	66315.85	113	0	1400
2026.03.29	19:50:00	66318.75	66318.75	66271.49	66308.71	111	0	1400
2026.03.29	19:55:00	66312.09	66312.09	66253.96	66286.36	125	0	1400
2026.03.29	20:00:00	66291.97	66376.87	66288.18	66366.16	134	0	1400
2026.03.29	20:05:00	66367.70	66459.72	66350.71	66409.30	130	0	1400
2026.03.29	20:10:00	66412.40	66424.22	66384.05	66403.66	128	0	1400
2026.03.29	20:15:00	66406.03	66544.70	66406.03	66479.24	207	0	1400
2026.03.29	20:20:00	66480.61	66743.96	66479.83	66652.30	283	0	1400
2026.03.29	20:25:00	66650.78	66701.99	66616.56	66647.92	179	0	1400
2026.03.29	20:30:00	66652.49	66669.34	66613.81	66626.31	138	0	1400
2026.03.29	20:35:00	66619.80	66635.98	66583.62	66594.89	123	0	1400
2026.03.29	20:40:00	66586.79	66610.21	66537.67	66537.67	172	0	1400
2026.03.29	20:45:00	66532.78	66573.72	66502.42	66519.57	144	0	1400
2026.03.29	20:50:00	66521.97	66543.71	66507.56	66528.59	127	0	1400
2026.03.29	20:55:00	66527.12	66563.91	66513.94	66543.39	109	0	1400
2026.03.29	21:00:00	66549.82	66615.72	66528.80	66537.65	149	0	1400
2026.03.29	21:05:00	66534.05	66557.33	66489.57	66494.13	152	0	1400
2026.03.29	21:10:00	66494.14	66519.08	66451.85	66498.70	157	0	1400
2026.03.29	21:15:00	66499.31	66512.11	66470.92	66488.69	146	0	1400
2026.03.29	21:20:00	66488.76	66535.53	66487.06	66534.58	111	0	1400
2026.03.29	21:25:00	66534.47	66610.89	66521.48	66588.28	151	0	1400
2026.03.29	21:30:00	66589.35	66642.78	66565.57	66589.49	143	0	1400
2026.03.29	21:35:00	66590.29	66622.34	66564.08	66576.11	137	0	1400
2026.03.29	21:40:00	66574.28	66587.64	66543.17	66583.47	178	0	1400
2026.03.29	21:45:00	66579.58	66636.73	66579.58	66617.01	138	0	1400
2026.03.29	21:50:00	66616.87	66636.05	66586.98	66634.35	122	0	1400
2026.03.29	21:55:00	66634.25	66706.80	66612.46	66639.27	206	0	1400
2026.03.29	22:00:00	66650.70	66662.58	66294.68	66341.85	644	0	1400
2026.03.29	22:05:00	66335.55	66378.50	66189.47	66340.23	480	0	1400
2026.03.29	22:10:00	66341.90	66396.00	66156.15	66243.90	371	0	1400
2026.03.29	22:15:00	66234.65	66324.44	66205.08	66277.50	330	0	1400
2026.03.29	22:20:00	66274.66	66434.51	66236.50	66349.64	341	0	1400
2026.03.29	22:25:00	66351.88	66362.43	66283.21	66320.78	219	0	1400
2026.03.29	22:30:00	66319.49	66369.38	66264.69	66325.25	255	0	1400
2026.03.29	22:35:00	66328.88	66343.91	66142.21	66208.91	344	0	1400
2026.03.29	22:40:00	66205.38	66218.61	65574.98	65634.03	1159	0	1400
2026.03.29	22:45:00	65626.16	65633.77	64925.79	65010.93	2234	0	1400
2026.03.29	22:50:00	65008.59	65422.50	64941.81	65402.74	1338	0	1400
2026.03.29	22:55:00	65402.36	65916.52	65389.71	65801.33	1216	0	1400
2026.03.29	23:00:00	65800.07	66333.41	65796.05	65974.88	1389	0	1400
2026.03.29	23:05:00	65974.43	66103.61	65900.94	66013.88	767	0	1400
2026.03.29	23:10:00	66016.68	66080.48	65946.97	66046.71	534	0	1400
2026.03.29	23:15:00	66053.15	66218.20	66012.38	66065.71	566	0	1400
2026.03.29	23:20:00	66056.46	66248.00	65985.33	66023.62	612	0	1400
2026.03.29	23:25:00	66026.86	66026.86	65892.67	65949.00	413	0	1400
2026.03.29	23:30:00	65945.35	66046.37	65875.72	65911.38	484	0	1400
2026.03.29	23:35:00	65912.87	65935.68	65800.05	65883.08	427	0	1400
2026.03.29	23:40:00	65883.16	65985.16	65850.53	65971.45	332	0	1400
2026.03.29	23:45:00	65973.04	66117.09	65956.33	65966.00	638	0	1400
2026.03.29	23:50:00	65965.75	66010.98	65819.83	65995.70	566	0	1400
2026.03.29	23:55:00	66002.45	66011.50	65935.92	65959.45	361	0	1400
2026.03.30	00:00:00	65961.68	66039.11	65803.95	65807.58	524	0	1400
2026.03.30	00:05:00	65804.46	65957.36	65733.96	65816.05	589	0	1400
2026.03.30	00:10:00	65818.18	65867.10	65776.80	65797.17	381	0	1400
2026.03.30	00:15:00	65798.71	66872.40	65727.52	66850.45	1349	0	1400
2026.03.30	00:20:00	66846.47	67012.90	66537.44	66543.13	2163	0	1400
2026.03.30	00:25:00	66549.87	66803.19	66467.11	66518.44	1234	0	1400
2026.03.30	00:30:00	66515.35	66682.46	66403.23	66442.62	877	0	1400
2026.03.30	00:35:00	66451.57	66509.91	66187.29	66245.62	891	0	1400
2026.03.30	00:40:00	66249.89	66287.58	66125.41	66274.15	701	0	1400
2026.03.30	00:45:00	66274.43	66363.99	66232.53	66267.49	509	0	1400
2026.03.30	00:50:00	66264.80	66294.88	66045.93	66130.92	660	0	1400
2026.03.30	00:55:00	66133.10	66300.87	66095.61	66206.35	534	0	1400
2026.03.30	01:00:00	66210.44	66519.90	66210.44	66367.57	802	0	1400
2026.03.30	01:05:00	66368.59	66492.32	66290.54	66316.85	643	0	1400
2026.03.30	01:10:00	66317.58	66422.00	66290.09	66340.24	519	0	1400
2026.03.30	01:15:00	66343.16	66474.04	66256.38	66459.32	567	0	1400
2026.03.30	01:20:00	66461.58	66478.86	66394.25	66407.37	445	0	1400
2026.03.30	01:25:00	66403.35	66602.10	66403.35	66528.35	476	0	1400
2026.03.30	01:30:00	66529.20	66676.27	66462.27	66641.79	521	0	1400
2026.03.30	01:35:00	66634.66	66673.92	66520.90	66571.12	445	0	1400
2026.03.30	01:40:00	66578.80	66595.13	66469.16	66588.66	356	0	1400
2026.03.30	01:45:00	66594.27	66772.01	66586.12	66686.12	591	0	1400
2026.03.30	01:50:00	66686.41	66699.85	66540.14	66580.52	411	0	1400
2026.03.30	01:55:00	66575.43	66626.76	66535.52	66597.28	336	0	1400
2026.03.30	02:00:00	66599.31	66702.73	66574.90	66583.18	423	0	1400
2026.03.30	02:05:00	66573.76	66816.78	66503.78	66661.79	567	0	1400
2026.03.30	02:10:00	66657.10	66789.20	66619.00	66789.20	368	0	1400
2026.03.30	02:15:00	66782.36	66849.77	66699.51	66699.75	439	0	1400
2026.03.30	02:20:00	66706.26	66706.26	66621.79	66674.76	372	0	1400
2026.03.30	02:25:00	66675.47	66723.43	66625.54	66686.97	284	0	1400
2026.03.30	02:30:00	66685.99	66720.92	66584.25	66596.21	369	0	1400
2026.03.30	02:35:00	66594.12	66619.83	66527.50	66607.33	357	0	1400
2026.03.30	02:40:00	66604.87	66988.21	66567.63	66988.21	427	0	1400
2026.03.30	02:45:00	66985.91	67436.75	66926.57	67253.32	1586	0	1400
2026.03.30	02:50:00	67252.84	67269.00	67059.69	67095.86	593	0	1400
2026.03.30	02:55:00	67095.84	67131.45	67016.54	67053.97	372	0	1400
2026.03.30	03:00:00	67053.26	67092.58	66905.39	66947.84	438	0	1400
2026.03.30	03:05:00	66945.18	67011.88	66912.97	66979.75	330	0	1400
2026.03.30	03:10:00	66982.87	67010.34	66913.64	66950.49	319	0	1400
2026.03.30	03:15:00	66951.92	67091.82	66929.10	67030.68	338	0	1400
2026.03.30	03:20:00	67032.45	67239.60	67014.71	67203.55	418	0	1400
2026.03.30	03:25:00	67199.36	67201.58	67095.13	67174.23	375	0	1400
2026.03.30	03:30:00	67182.50	67217.92	67112.36	67161.86	327	0	1400
2026.03.30	03:35:00	67160.04	67191.91	67086.89	67113.03	269	0	1400
2026.03.30	03:40:00	67108.59	67162.41	67069.53	67134.16	250	0	1400
2026.03.30	03:45:00	67136.97	67144.90	67050.55	67122.41	326	0	1400
2026.03.30	03:50:00	67123.83	67262.26	67086.91	67168.40	297	0	1400
2026.03.30	03:55:00	67167.99	67167.99	67064.17	67100.90	250	0	1400
2026.03.30	04:00:00	67100.87	67202.37	67087.13	67155.34	353	0	1400
2026.03.30	04:05:00	67156.60	67408.95	67145.56	67348.29	558	0	1400
2026.03.30	04:10:00	67347.01	67433.80	67299.45	67354.85	401	0	1400
2026.03.30	04:15:00	67353.65	67451.62	67308.32	67342.70	431	0	1400
2026.03.30	04:20:00	67342.50	67444.54	67305.19	67316.75	331	0	1400
2026.03.30	04:25:00	67312.64	67597.65	67312.64	67375.85	525	0	1400
2026.03.30	04:30:00	67374.96	67493.42	67356.42	67409.44	429	0	1400
2026.03.30	04:35:00	67407.65	67456.84	67336.38	67456.84	336	0	1400
2026.03.30	04:40:00	67455.85	67455.85	67319.05	67356.62	248	0	1400
2026.03.30	04:45:00	67357.47	67495.49	67346.84	67451.55	293	0	1400
